y,fzone,punt,kick,gofor
1,1,0.989,0,0.011
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9685,0,0.0315
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.983,0,0.017
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6235,0,0.3765
4,2,0.9935,0,0.0065
4,3,1,0,0
4,4,1,0,0
5,1,0.01,0,0.99
5,2,0.5255,0,0.4745
5,3,0.995,0,0.005
5,4,1,0,0
6,1,0,0.067,0.933
6,2,0.0005,0.141,0.8585
6,3,0.333,0.263,0.404
6,4,0.696,0.296,0.008
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
