y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.025,0,0.975
1,3,0.854,0,0.146
1,4,0.999,0,0.001
2,1,0,0,1
2,2,0.006,0,0.994
2,3,0.7185,0,0.2815
2,4,0.998,0,0.002
3,1,0.022,0,0.978
3,2,0.772,0,0.228
3,3,1,0,0
3,4,1,0,0
4,1,0.193,0,0.807
4,2,0.985,0,0.015
4,3,1,0,0
4,4,1,0,0
5,1,0.2925,0,0.7075
5,2,0.993,0,0.007
5,3,1,0,0
5,4,1,0,0
6,1,0.021,0.0345,0.9445
6,2,0.8255,0.0565,0.118
6,3,0.9415,0.0585,0
6,4,0.9415,0.0585,0
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
