y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2715,0,0.7285
1,3,0.9885,0,0.0115
1,4,1,0,0
2,1,0.204,0,0.796
2,2,0.981,0,0.019
2,3,1,0,0
2,4,1,0,0
3,1,0.78,0,0.22
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.812,0,0.188
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.0805,0,0.9195
5,2,0.9335,0,0.0665
5,3,1,0,0
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0.0555,0.0305,0.914
6,3,0.9385,0.047,0.0145
6,4,0.953,0.047,0
7,1,0,0.4435,0.5565
7,2,0,0.9835,0.0165
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1465,0.8535
8,2,0,0.922,0.078
8,3,0,1,0
8,4,0,1,0
9,1,0,0.577,0.423
9,2,0,0.996,0.004
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0025,0.9975
10,2,0,0.499,0.501
10,3,0,0.9745,0.0255
10,4,0,0.999,0.001
