y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0.07,0,0.93
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0.278,0,0.722
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0.2675,0,0.7325
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.2825,0,0.7175
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0095,0,0.9905
6,1,0,0.002,0.998
6,2,0,0.007,0.993
6,3,0,0.032,0.968
6,4,0,0.1345,0.8655
7,1,0,0.0135,0.9865
7,2,0,0.745,0.255
7,3,0,1,0
7,4,0,1,0
8,1,0,0.303,0.697
8,2,0,0.996,0.004
8,3,0,1,0
8,4,0,1,0
9,1,0,0.992,0.008
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9855,0.0145
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
