y,fzone,punt,kick,gofor
1,1,0.998,0,0.002
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.998,0,0.002
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9995,0,0.0005
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9925,0,0.0075
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.754,0,0.246
5,2,0.9955,0,0.0045
5,3,1,0,0
5,4,1,0,0
6,1,0.0465,0,0.9535
6,2,0.681,0,0.319
6,3,0.9975,0,0.0025
6,4,1,0,0
7,1,0,0,1
7,2,0,0,1
7,3,0.1775,0,0.8225
7,4,0.8785,0,0.1215
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
