y,fzone,punt,kick,gofor
1,1,0.002,0,0.998
1,2,0.5035,0,0.4965
1,3,0.999,0,0.001
1,4,1,0,0
2,1,0.347,0,0.653
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.884,0,0.116
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8625,0,0.1375
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0785,0,0.9215
5,2,0.954,0,0.046
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.0355,0.0345,0.93
6,3,0.937,0.053,0.01
6,4,0.947,0.053,0
7,1,0,0.535,0.465
7,2,0,0.994,0.006
7,3,0,1,0
7,4,0,1,0
8,1,0,0.214,0.786
8,2,0,0.97,0.03
8,3,0,1,0
8,4,0,1,0
9,1,0,0.698,0.302
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.01,0.99
10,2,0,0.664,0.336
10,3,0,0.9895,0.0105
10,4,0,1,0
