y,fzone,punt,kick,gofor
1,1,0.1265,0,0.8735
1,2,0.8785,0,0.1215
1,3,1,0,0
1,4,1,0,0
2,1,0.0015,0,0.9985
2,2,0.283,0,0.717
2,3,0.9715,0,0.0285
2,4,1,0,0
3,1,0.007,0,0.993
3,2,0.4585,0,0.5415
3,3,0.9955,0,0.0045
3,4,1,0,0
4,1,0,0,1
4,2,0.315,0,0.685
4,3,0.997,0,0.003
4,4,1,0,0
5,1,0,0,1
5,2,0.163,0,0.837
5,3,0.9955,0,0.0045
5,4,1,0,0
6,1,0,0.058,0.942
6,2,0.002,0.111,0.887
6,3,0.694,0.1865,0.1195
6,4,0.8065,0.1935,0
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
