y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2875,0,0.7125
1,3,0.99,0,0.01
1,4,1,0,0
2,1,0.214,0,0.786
2,2,0.984,0,0.016
2,3,1,0,0
2,4,1,0,0
3,1,0.7915,0,0.2085
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8225,0,0.1775
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0835,0,0.9165
5,2,0.943,0,0.057
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.0595,0.0315,0.909
6,3,0.94,0.0475,0.0125
6,4,0.9525,0.0475,0
7,1,0,0.4775,0.5225
7,2,0,0.9845,0.0155
7,3,0,1,0
7,4,0,1,0
8,1,0,0.17,0.83
8,2,0,0.936,0.064
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6065,0.3935
9,2,0,0.996,0.004
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0035,0.9965
10,2,0,0.521,0.479
10,3,0,0.9785,0.0215
10,4,0,0.999,0.001
