y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.3915,0,0.6085
1,4,0.982,0,0.018
2,1,0,0,1
2,2,0.0535,0,0.9465
2,3,0.893,0,0.107
2,4,0.9985,0,0.0015
3,1,0.003,0,0.997
3,2,0.3475,0,0.6525
3,3,0.987,0,0.013
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.1425,0,0.8575
4,3,0.951,0,0.049
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0,0,1
5,3,0.149,0,0.851
5,4,0.9015,0,0.0985
6,1,0,0.0735,0.9265
6,2,0,0.1465,0.8535
6,3,0,0.2985,0.7015
6,4,0.059,0.464,0.477
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
