y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0005,0,0.9995
1,4,0.282,0,0.718
2,1,0,0,1
2,2,0,0,1
2,3,0.0025,0,0.9975
2,4,0.606,0,0.394
3,1,0,0,1
3,2,0,0,1
3,3,0.001,0,0.999
3,4,0.456,0,0.544
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.334,0,0.666
5,1,0,0,1
5,2,0,0,1
5,3,0.0005,0,0.9995
5,4,0.014,0,0.986
6,1,0,0.002,0.998
6,2,0,0.0085,0.9915
6,3,0,0.043,0.957
6,4,0,0.158,0.842
7,1,0,0.021,0.979
7,2,0,0.823,0.177
7,3,0,1,0
7,4,0,1,0
8,1,0,0.18,0.82
8,2,0,0.991,0.009
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9705,0.0295
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.969,0.031
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
