y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.493,0,0.507
1,3,0.9985,0,0.0015
1,4,1,0,0
2,1,0.3435,0,0.6565
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.8845,0,0.1155
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.866,0,0.134
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0845,0,0.9155
5,2,0.96,0,0.04
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.04,0.036,0.924
6,3,0.9385,0.053,0.0085
6,4,0.947,0.053,0
7,1,0,0.5585,0.4415
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.225,0.775
8,2,0,0.973,0.027
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7015,0.2985
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.01,0.99
10,2,0,0.665,0.335
10,3,0,0.9895,0.0105
10,4,0,1,0
