y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0,1
6,2,0,0.0005,0.9995
6,3,0,0.005,0.995
6,4,0,0.0235,0.9765
7,1,0,0,1
7,2,0,0,1
7,3,0,0.03,0.97
7,4,0,0.8155,0.1845
8,1,0,0,1
8,2,0,0,1
8,3,0,0.0945,0.9055
8,4,0,0.934,0.066
9,1,0,0.004,0.996
9,2,0,0.6515,0.3485
9,3,0,0.9895,0.0105
9,4,0,1,0
10,1,0,0,1
10,2,0,0.3965,0.6035
10,3,0,0.973,0.027
10,4,0,0.9995,0.0005
