y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1605,0,0.8395
1,3,0.9555,0,0.0445
1,4,1,0,0
2,1,0,0,1
2,2,0.01,0,0.99
2,3,0.7035,0,0.2965
2,4,0.997,0,0.003
3,1,0.0015,0,0.9985
3,2,0.3985,0,0.6015
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0.02,0,0.98
4,2,0.7995,0,0.2005
4,3,1,0,0
4,4,1,0,0
5,1,0.069,0,0.931
5,2,0.9385,0,0.0615
5,3,1,0,0
5,4,1,0,0
6,1,0.0075,0,0.9925
6,2,0.6745,0,0.3255
6,3,1,0,0
6,4,1,0,0
7,1,0,0,1
7,2,0.001,0,0.999
7,3,0.7445,0,0.2555
7,4,0.999,0,0.001
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
