y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0005,0.9995
6,2,0,0.005,0.995
6,3,0,0.0205,0.9795
6,4,0,0.0835,0.9165
7,1,0,0.0005,0.9995
7,2,0,0.149,0.851
7,3,0,0.9615,0.0385
7,4,0,0.9995,0.0005
8,1,0,0.003,0.997
8,2,0,0.414,0.586
8,3,0,0.9955,0.0045
8,4,0,1,0
9,1,0,0.668,0.332
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1335,0.8665
10,2,0,0.9615,0.0385
10,3,0,1,0
10,4,0,1,0
