y,fzone,punt,kick,gofor
1,1,0.8845,0,0.1155
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.52,0,0.48
2,2,0.984,0,0.016
2,3,1,0,0
2,4,1,0,0
3,1,0.463,0,0.537
3,2,0.981,0,0.019
3,3,1,0,0
3,4,1,0,0
4,1,0.0415,0,0.9585
4,2,0.6855,0,0.3145
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0.0545,0,0.9455
5,3,0.9,0,0.1
5,4,0.999,0,0.001
6,1,0,0.071,0.929
6,2,0,0.1405,0.8595
6,3,0.1315,0.2725,0.596
6,4,0.6415,0.332,0.0265
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
