y,fzone,punt,kick,gofor
1,1,0.064,0,0.936
1,2,0.779,0,0.221
1,3,0.9985,0,0.0015
1,4,1,0,0
2,1,0,0,1
2,2,0.1705,0,0.8295
2,3,0.9415,0,0.0585
2,4,0.9995,0,0.0005
3,1,0.003,0,0.997
3,2,0.3855,0,0.6145
3,3,0.9955,0,0.0045
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.346,0,0.654
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0.273,0,0.727
5,3,0.997,0,0.003
5,4,1,0,0
6,1,0,0.057,0.943
6,2,0.007,0.1045,0.8885
6,3,0.777,0.165,0.058
6,4,0.8335,0.1665,0
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
