y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.183,0,0.817
1,3,0.9775,0,0.0225
1,4,1,0,0
2,1,0.1465,0,0.8535
2,2,0.951,0,0.049
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.7035,0,0.2965
3,2,0.999,0,0.001
3,3,1,0,0
3,4,1,0,0
4,1,0.7285,0,0.2715
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.05,0,0.95
5,2,0.8705,0,0.1295
5,3,1,0,0
5,4,1,0,0
6,1,0,0.009,0.991
6,2,0.022,0.025,0.953
6,3,0.91,0.0425,0.0475
6,4,0.9575,0.0425,0
7,1,0,0.226,0.774
7,2,0,0.931,0.069
7,3,0,1,0
7,4,0,1,0
8,1,0,0.04,0.96
8,2,0,0.7785,0.2215
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.401,0.599
9,2,0,0.989,0.011
9,3,0,1,0
9,4,0,1,0
10,1,0,0.001,0.999
10,2,0,0.376,0.624
10,3,0,0.964,0.036
10,4,0,0.9975,0.0025
