y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0,1
6,2,0,0,1
6,3,0,0.0045,0.9955
6,4,0,0.0205,0.9795
7,1,0,0,1
7,2,0,0,1
7,3,0,0.0095,0.9905
7,4,0,0.705,0.295
8,1,0,0,1
8,2,0,0,1
8,3,0,0.0315,0.9685
8,4,0,0.851,0.149
9,1,0,0.0005,0.9995
9,2,0,0.489,0.511
9,3,0,0.98,0.02
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.276,0.724
10,3,0,0.9595,0.0405
10,4,0,0.9975,0.0025
