y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0015,0,0.9985
1,4,0.423,0,0.577
2,1,0,0,1
2,2,0,0,1
2,3,0.029,0,0.971
2,4,0.7955,0,0.2045
3,1,0,0,1
3,2,0,0,1
3,3,0.0205,0,0.9795
3,4,0.755,0,0.245
4,1,0,0,1
4,2,0,0,1
4,3,0.004,0,0.996
4,4,0.5575,0,0.4425
5,1,0,0,1
5,2,0,0,1
5,3,0.0005,0,0.9995
5,4,0.0255,0,0.9745
6,1,0,0.0025,0.9975
6,2,0,0.008,0.992
6,3,0,0.0405,0.9595
6,4,0,0.151,0.849
7,1,0,0.0255,0.9745
7,2,0,0.826,0.174
7,3,0,1,0
7,4,0,1,0
8,1,0,0.115,0.885
8,2,0,0.979,0.021
8,3,0,1,0
8,4,0,1,0
9,1,0,0.959,0.041
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9565,0.0435
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
