y,fzone,punt,kick,gofor
1,1,0.999,0,0.001
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.997,0,0.003
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.895,0,0.105
5,2,0.9975,0,0.0025
5,3,1,0,0
5,4,1,0,0
6,1,0.1285,0,0.8715
6,2,0.835,0,0.165
6,3,0.999,0,0.001
6,4,1,0,0
7,1,0,0,1
7,2,0.0005,0,0.9995
7,3,0.2965,0,0.7035
7,4,0.934,0,0.066
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
