y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.063,0,0.937
1,3,0.9295,0,0.0705
1,4,0.9995,0,0.0005
2,1,0.0215,0,0.9785
2,2,0.7365,0,0.2635
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.167,0,0.833
3,2,0.9745,0,0.0255
3,3,1,0,0
3,4,1,0,0
4,1,0.049,0,0.951
4,2,0.903,0,0.097
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0215,0,0.9785
5,3,0.951,0,0.049
5,4,1,0,0
6,1,0,0.0665,0.9335
6,2,0,0.14,0.86
6,3,0.0475,0.282,0.6705
6,4,0.5915,0.357,0.0515
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
