y,fzone,punt,kick,gofor
1,1,0.9945,0,0.0055
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9875,0,0.0125
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9945,0,0.0055
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.919,0,0.081
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.3785,0,0.6215
5,2,0.953,0,0.047
5,3,1,0,0
5,4,1,0,0
6,1,0.004,0,0.996
6,2,0.33,0,0.67
6,3,0.9755,0,0.0245
6,4,1,0,0
7,1,0,0,1
7,2,0,0,1
7,3,0.0705,0,0.9295
7,4,0.778,0,0.222
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
