y,fzone,punt,kick,gofor
1,1,0.9875,0,0.0125
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9605,0,0.0395
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.969,0,0.031
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.5045,0,0.4955
4,2,0.9885,0,0.0115
4,3,1,0,0
4,4,1,0,0
5,1,0.004,0,0.996
5,2,0.39,0,0.61
5,3,0.988,0,0.012
5,4,1,0,0
6,1,0,0.0695,0.9305
6,2,0,0.143,0.857
6,3,0.2365,0.276,0.4875
6,4,0.6585,0.3205,0.021
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
