y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0015,0,0.9985
1,3,0.61,0,0.39
1,4,0.995,0,0.005
2,1,0,0,1
2,2,0.009,0,0.991
2,3,0.7945,0,0.2055
2,4,0.9995,0,0.0005
3,1,0.077,0,0.923
3,2,0.9435,0,0.0565
3,3,1,0,0
3,4,1,0,0
4,1,0.5055,0,0.4945
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.6065,0,0.3935
5,2,0.9995,0,0.0005
5,3,1,0,0
5,4,1,0,0
6,1,0.1585,0,0.8415
6,2,0.989,0,0.011
6,3,1,0,0
6,4,1,0,0
7,1,0,0,1
7,2,0.033,0,0.967
7,3,0.968,0,0.032
7,4,1,0,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
