y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.001,0,0.999
1,4,0.3565,0,0.6435
2,1,0,0,1
2,2,0,0,1
2,3,0.0115,0,0.9885
2,4,0.7185,0,0.2815
3,1,0,0,1
3,2,0,0,1
3,3,0.0025,0,0.9975
3,4,0.619,0,0.381
4,1,0,0,1
4,2,0,0,1
4,3,0.001,0,0.999
4,4,0.4255,0,0.5745
5,1,0,0,1
5,2,0,0,1
5,3,0.0005,0,0.9995
5,4,0.016,0,0.984
6,1,0,0.0025,0.9975
6,2,0,0.0085,0.9915
6,3,0,0.044,0.956
6,4,0,0.157,0.843
7,1,0,0.0275,0.9725
7,2,0,0.8525,0.1475
7,3,0,1,0
7,4,0,1,0
8,1,0,0.165,0.835
8,2,0,0.9885,0.0115
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9645,0.0355
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9695,0.0305
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
