y,fzone,punt,kick,gofor
1,1,0.3555,0,0.6445
1,2,0.964,0,0.036
1,3,1,0,0
1,4,1,0,0
2,1,0.02,0,0.98
2,2,0.556,0,0.444
2,3,0.9945,0,0.0055
2,4,1,0,0
3,1,0.0225,0,0.9775
3,2,0.639,0,0.361
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0.001,0,0.999
4,2,0.3275,0,0.6725
4,3,0.995,0,0.005
4,4,1,0,0
5,1,0,0,1
5,2,0.069,0,0.931
5,3,0.969,0,0.031
5,4,1,0,0
6,1,0,0.064,0.936
6,2,0,0.122,0.878
6,3,0.4645,0.224,0.3115
6,4,0.763,0.235,0.002
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
