y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0025,0,0.9975
1,3,0.57,0,0.43
1,4,0.9905,0,0.0095
2,1,0.001,0,0.999
2,2,0.2645,0,0.7355
2,3,0.9845,0,0.0155
2,4,1,0,0
3,1,0.0345,0,0.9655
3,2,0.695,0,0.305
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0.016,0,0.984
4,2,0.57,0,0.43
4,3,0.9955,0,0.0045
4,4,1,0,0
5,1,0,0,1
5,2,0.0105,0,0.9895
5,3,0.656,0,0.344
5,4,0.994,0,0.006
6,1,0,0.0035,0.9965
6,2,0,0.0095,0.9905
6,3,0.009,0.0405,0.9505
6,4,0.59,0.0955,0.3145
7,1,0,0.0015,0.9985
7,2,0,0.4215,0.5785
7,3,0,0.9965,0.0035
7,4,0,1,0
8,1,0,0,1
8,2,0,0.259,0.741
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.286,0.714
9,2,0,0.9935,0.0065
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0145,0.9855
10,2,0,0.7875,0.2125
10,3,0,0.9975,0.0025
10,4,0,1,0
