y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.3745,0,0.6255
1,3,0.995,0,0.005
1,4,1,0,0
2,1,0.2665,0,0.7335
2,2,0.9895,0,0.0105
2,3,1,0,0
2,4,1,0,0
3,1,0.8485,0,0.1515
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.851,0,0.149
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.1045,0,0.8955
5,2,0.963,0,0.037
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.065,0.036,0.899
6,3,0.9425,0.051,0.0065
6,4,0.949,0.051,0
7,1,0,0.59,0.41
7,2,0,0.9935,0.0065
7,3,0,1,0
7,4,0,1,0
8,1,0,0.261,0.739
8,2,0,0.968,0.032
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6965,0.3035
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.008,0.992
10,2,0,0.6135,0.3865
10,3,0,0.9865,0.0135
10,4,0,1,0
