y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.3315,0,0.6685
1,3,0.993,0,0.007
1,4,1,0,0
2,1,0.241,0,0.759
2,2,0.9885,0,0.0115
2,3,1,0,0
2,4,1,0,0
3,1,0.824,0,0.176
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.842,0,0.158
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.098,0,0.902
5,2,0.958,0,0.042
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.0645,0.035,0.9005
6,3,0.9435,0.05,0.0065
6,4,0.95,0.05,0
7,1,0,0.549,0.451
7,2,0,0.9905,0.0095
7,3,0,1,0
7,4,0,1,0
8,1,0,0.23,0.77
8,2,0,0.958,0.042
8,3,0,1,0
8,4,0,1,0
9,1,0,0.667,0.333
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0065,0.9935
10,2,0,0.575,0.425
10,3,0,0.9825,0.0175
10,4,0,1,0
