y,fzone,punt,kick,gofor
1,1,0.002,0,0.998
1,2,0.5045,0,0.4955
1,3,0.999,0,0.001
1,4,1,0,0
2,1,0.3465,0,0.6535
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.883,0,0.117
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.862,0,0.138
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.077,0,0.923
5,2,0.953,0,0.047
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.034,0.0345,0.9315
6,3,0.9365,0.053,0.0105
6,4,0.947,0.053,0
7,1,0,0.5325,0.4675
7,2,0,0.994,0.006
7,3,0,1,0
7,4,0,1,0
8,1,0,0.213,0.787
8,2,0,0.969,0.031
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6965,0.3035
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.01,0.99
10,2,0,0.662,0.338
10,3,0,0.9895,0.0105
10,4,0,1,0
