y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.004,0,0.996
1,4,0.7665,0,0.2335
2,1,0,0,1
2,2,0,0,1
2,3,0.306,0,0.694
2,4,0.996,0,0.004
3,1,0,0,1
3,2,0.0025,0,0.9975
3,3,0.9635,0,0.0365
3,4,1,0,0
4,1,0,0,1
4,2,0.0095,0,0.9905
4,3,0.9905,0,0.0095
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.5155,0,0.4845
5,4,0.998,0,0.002
6,1,0,0.009,0.991
6,2,0,0.024,0.976
6,3,0.015,0.0835,0.9015
6,4,0.7525,0.148,0.0995
7,1,0,0.7965,0.2035
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.999,0.001
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
