y,fzone,punt,kick,gofor
1,1,0.984,0,0.016
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9515,0,0.0485
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.978,0,0.022
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6185,0,0.3815
4,2,0.996,0,0.004
4,3,1,0,0
4,4,1,0,0
5,1,0.0145,0,0.9855
5,2,0.643,0,0.357
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.066,0.934
6,2,0.002,0.138,0.86
6,3,0.497,0.235,0.268
6,4,0.7495,0.2475,0.003
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
