y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.006,0.994
6,2,0,0.014,0.986
6,3,0,0.053,0.947
6,4,0,0.1705,0.8295
7,1,0,0.043,0.957
7,2,0,0.851,0.149
7,3,0,1,0
7,4,0,1,0
8,1,0,0.034,0.966
8,2,0,0.922,0.078
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8305,0.1695
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.2815,0.7185
10,2,0,0.9935,0.0065
10,3,0,1,0
10,4,0,1,0
