y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.048,0,0.952
1,3,0.9275,0,0.0725
1,4,0.9995,0,0.0005
2,1,0.01,0,0.99
2,2,0.6375,0,0.3625
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.0765,0,0.9235
3,2,0.9395,0,0.0605
3,3,1,0,0
3,4,1,0,0
4,1,0.022,0,0.978
4,2,0.8305,0,0.1695
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0075,0,0.9925
5,3,0.9405,0,0.0595
5,4,1,0,0
6,1,0,0.066,0.934
6,2,0,0.1375,0.8625
6,3,0.042,0.2785,0.6795
6,4,0.6095,0.35,0.0405
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
