y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,1,0,0
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.986,0,0.014
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.592,0,0.408
5,2,0.9125,0,0.0875
5,3,0.9925,0,0.0075
5,4,1,0,0
6,1,0.462,0,0.538
6,2,0.813,0,0.187
6,3,0.9785,0,0.0215
6,4,0.998,0,0.002
7,1,0.0285,0,0.9715
7,2,0.163,0,0.837
7,3,0.5085,0,0.4915
7,4,0.781,0.0065,0.2125
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0.002,0.998
9,4,0,0.008,0.992
10,1,0,0,1
10,2,0,0.0035,0.9965
10,3,0,0.03,0.97
10,4,0,0.07,0.93
