y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0055,0.9945
6,2,0,0.012,0.988
6,3,0,0.049,0.951
6,4,0,0.1615,0.8385
7,1,0,0.0165,0.9835
7,2,0,0.7115,0.2885
7,3,0,1,0
7,4,0,1,0
8,1,0,0.012,0.988
8,2,0,0.835,0.165
8,3,0,1,0
8,4,0,1,0
9,1,0,0.772,0.228
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.2365,0.7635
10,2,0,0.99,0.01
10,3,0,1,0
10,4,0,1,0
