y,fzone,punt,kick,gofor
1,1,0.005,0,0.995
1,2,0.438,0,0.562
1,3,0.9915,0,0.0085
1,4,1,0,0
2,1,0,0,1
2,2,0.04,0,0.96
2,3,0.8265,0,0.1735
2,4,0.9975,0,0.0025
3,1,0.001,0,0.999
3,2,0.3405,0,0.6595
3,3,0.996,0,0.004
3,4,1,0,0
4,1,0.0075,0,0.9925
4,2,0.594,0,0.406
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0.0155,0,0.9845
5,2,0.767,0,0.233
5,3,1,0,0
5,4,1,0,0
6,1,0.0005,0,0.9995
6,2,0.3795,0,0.6205
6,3,0.9995,0,0.0005
6,4,1,0,0
7,1,0,0,1
7,2,0,0,1
7,3,0.5045,0,0.4955
7,4,0.995,0,0.005
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
