y,fzone,punt,kick,gofor
1,1,0.4905,0,0.5095
1,2,0.982,0,0.018
1,3,1,0,0
1,4,1,0,0
2,1,0.079,0,0.921
2,2,0.75,0,0.25
2,3,0.998,0,0.002
2,4,1,0,0
3,1,0.0945,0,0.9055
3,2,0.827,0,0.173
3,3,0.9985,0,0.0015
3,4,1,0,0
4,1,0.018,0,0.982
4,2,0.6125,0,0.3875
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0.001,0,0.999
5,2,0.373,0,0.627
5,3,0.9975,0,0.0025
5,4,1,0,0
6,1,0,0,1
6,2,0.037,0,0.963
6,3,0.9415,0,0.0585
6,4,1,0,0
7,1,0,0,1
7,2,0,0,1
7,3,0.0865,0,0.9135
7,4,0.922,0,0.078
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
