y,fzone,punt,kick,gofor
1,1,0.9725,0,0.0275
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.879,0,0.121
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.866,0,0.134
3,2,0.9985,0,0.0015
3,3,1,0,0
3,4,1,0,0
4,1,0.2565,0,0.7435
4,2,0.9305,0,0.0695
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.165,0,0.835
5,3,0.95,0,0.05
5,4,0.9995,0,0.0005
6,1,0,0.0725,0.9275
6,2,0,0.145,0.855
6,3,0.1415,0.284,0.5745
6,4,0.618,0.34,0.042
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
