y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.043,0,0.957
1,3,0.892,0,0.108
1,4,0.9995,0,0.0005
2,1,0.0205,0,0.9795
2,2,0.6815,0,0.3185
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.1865,0,0.8135
3,2,0.959,0,0.041
3,3,1,0,0
3,4,1,0,0
4,1,0.0655,0,0.9345
4,2,0.865,0,0.135
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.019,0,0.981
5,3,0.8885,0,0.1115
5,4,0.9995,0,0.0005
6,1,0,0.0705,0.9295
6,2,0,0.144,0.856
6,3,0.0165,0.293,0.6905
6,4,0.4665,0.4075,0.126
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
