y,fzone,punt,kick,gofor
1,1,0.989,0,0.011
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9655,0,0.0345
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9855,0,0.0145
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.679,0,0.321
4,2,0.997,0,0.003
4,3,1,0,0
4,4,1,0,0
5,1,0.0185,0,0.9815
5,2,0.6585,0,0.3415
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.066,0.934
6,2,0.0025,0.1385,0.859
6,3,0.477,0.2385,0.2845
6,4,0.741,0.2555,0.0035
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
