y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0,1
6,2,0,0.0005,0.9995
6,3,0,0.0065,0.9935
6,4,0,0.029,0.971
7,1,0,0,1
7,2,0,0,1
7,3,0,0.104,0.896
7,4,0,0.9165,0.0835
8,1,0,0,1
8,2,0,0,1
8,3,0,0.2415,0.7585
8,4,0,0.979,0.021
9,1,0,0.0215,0.9785
9,2,0,0.792,0.208
9,3,0,0.9975,0.0025
9,4,0,1,0
10,1,0,0.001,0.999
10,2,0,0.534,0.466
10,3,0,0.9835,0.0165
10,4,0,1,0
