y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0,0,1
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0,0,1
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0,0,1
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0005,0.9995
6,2,0,0.007,0.993
6,3,0,0.038,0.962
6,4,0,0.1525,0.8475
7,1,0,0,1
7,2,0,0.0175,0.9825
7,3,0,0.9775,0.0225
7,4,0,1,0
8,1,0,0,1
8,2,0,0.004,0.996
8,3,0,0.9755,0.0245
8,4,0,1,0
9,1,0,0.0695,0.9305
9,2,0,0.957,0.043
9,3,0,1,0
9,4,0,1,0
10,1,0,0.032,0.968
10,2,0,0.9135,0.0865
10,3,0,0.9995,0.0005
10,4,0,1,0
