y,fzone,punt,kick,gofor
1,1,0.9845,0,0.0155
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9525,0,0.0475
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9795,0,0.0205
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.626,0,0.374
4,2,0.997,0,0.003
4,3,1,0,0
4,4,1,0,0
5,1,0.0145,0,0.9855
5,2,0.6485,0,0.3515
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.066,0.934
6,2,0.002,0.138,0.86
6,3,0.498,0.235,0.267
6,4,0.7495,0.2475,0.003
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
