y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.001,0,0.999
1,3,0.573,0,0.427
1,4,0.994,0,0.006
2,1,0,0,1
2,2,0.027,0,0.973
2,3,0.9015,0,0.0985
2,4,1,0,0
3,1,0.1695,0,0.8305
3,2,0.9805,0,0.0195
3,3,1,0,0
3,4,1,0,0
4,1,0.6695,0,0.3305
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.7195,0,0.2805
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.1975,0,0.8025
6,2,0.9955,0,0.0045
6,3,1,0,0
6,4,1,0,0
7,1,0,0,1
7,2,0.039,0,0.961
7,3,0.9795,0,0.0205
7,4,1,0,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
