y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.425,0,0.575
1,3,0.9965,0,0.0035
1,4,1,0,0
2,1,0.2975,0,0.7025
2,2,0.9925,0,0.0075
2,3,1,0,0
2,4,1,0,0
3,1,0.8665,0,0.1335
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8635,0,0.1365
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.1,0,0.9
5,2,0.9655,0,0.0345
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.0575,0.0365,0.906
6,3,0.942,0.052,0.006
6,4,0.948,0.052,0
7,1,0,0.6045,0.3955
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2635,0.7365
8,2,0,0.9745,0.0255
8,3,0,1,0
8,4,0,1,0
9,1,0,0.709,0.291
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.01,0.99
10,2,0,0.6485,0.3515
10,3,0,0.988,0.012
10,4,0,1,0
