y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.4335,0,0.5665
1,3,0.9965,0,0.0035
1,4,1,0,0
2,1,0.3075,0,0.6925
2,2,0.9925,0,0.0075
2,3,1,0,0
2,4,1,0,0
3,1,0.869,0,0.131
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.865,0,0.135
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.099,0,0.901
5,2,0.965,0,0.035
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.0545,0.0365,0.909
6,3,0.9415,0.0525,0.006
6,4,0.9475,0.0525,0
7,1,0,0.601,0.399
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2615,0.7385
8,2,0,0.9755,0.0245
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7095,0.2905
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.01,0.99
10,2,0,0.653,0.347
10,3,0,0.988,0.012
10,4,0,1,0
