y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.3435,0,0.6565
1,4,0.975,0,0.025
2,1,0,0,1
2,2,0.049,0,0.951
2,3,0.879,0,0.121
2,4,0.9985,0,0.0015
3,1,0.004,0,0.996
3,2,0.363,0,0.637
3,3,0.9895,0,0.0105
3,4,1,0,0
4,1,0.001,0,0.999
4,2,0.225,0,0.775
4,3,0.973,0,0.027
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.2995,0,0.7005
5,4,0.9585,0,0.0415
6,1,0,0.003,0.997
6,2,0,0.008,0.992
6,3,0,0.0385,0.9615
6,4,0.277,0.1215,0.6015
7,1,0,0.0015,0.9985
7,2,0,0.4375,0.5625
7,3,0,0.997,0.003
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.3585,0.6415
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.469,0.531
9,2,0,0.998,0.002
9,3,0,1,0
9,4,0,1,0
10,1,0,0.075,0.925
10,2,0,0.936,0.064
10,3,0,0.9995,0.0005
10,4,0,1,0
