y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.477,0,0.523
1,3,0.9975,0,0.0025
1,4,1,0,0
2,1,0.332,0,0.668
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.8815,0,0.1185
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.868,0,0.132
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0935,0,0.9065
5,2,0.962,0,0.038
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0.0445,0.037,0.9185
6,3,0.94,0.053,0.007
6,4,0.947,0.053,0
7,1,0,0.5775,0.4225
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2455,0.7545
8,2,0,0.9745,0.0255
8,3,0,1,0
8,4,0,1,0
9,1,0,0.707,0.293
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.01,0.99
10,2,0,0.6655,0.3345
10,3,0,0.9895,0.0105
10,4,0,1,0
