y,fzone,punt,kick,gofor
1,1,0.983,0,0.017
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9425,0,0.0575
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9435,0,0.0565
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.419,0,0.581
4,2,0.975,0,0.025
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0.002,0,0.998
5,2,0.302,0,0.698
5,3,0.9795,0,0.0205
5,4,1,0,0
6,1,0,0.071,0.929
6,2,0,0.144,0.856
6,3,0.188,0.2825,0.5295
6,4,0.639,0.331,0.03
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
