y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0545,0,0.9455
1,3,0.9345,0,0.0655
1,4,0.9995,0,0.0005
2,1,0.0115,0,0.9885
2,2,0.6965,0,0.3035
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.1045,0,0.8955
3,2,0.96,0,0.04
3,3,1,0,0
3,4,1,0,0
4,1,0.028,0,0.972
4,2,0.876,0,0.124
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.012,0,0.988
5,3,0.9525,0,0.0475
5,4,1,0,0
6,1,0,0.066,0.934
6,2,0,0.1375,0.8625
6,3,0.052,0.2775,0.6705
6,4,0.6165,0.3485,0.035
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
