y,fzone,punt,kick,gofor
1,1,0.937,0,0.063
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.72,0,0.28
2,2,0.997,0,0.003
2,3,1,0,0
2,4,1,0,0
3,1,0.6705,0,0.3295
3,2,0.9935,0,0.0065
3,3,1,0,0
3,4,1,0,0
4,1,0.097,0,0.903
4,2,0.8145,0,0.1855
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0.08,0,0.92
5,3,0.9225,0,0.0775
5,4,0.999,0,0.001
6,1,0,0.072,0.928
6,2,0,0.144,0.856
6,3,0.1215,0.2785,0.6
6,4,0.6185,0.3405,0.041
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
