y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.048,0,0.952
1,3,0.927,0,0.073
1,4,0.9995,0,0.0005
2,1,0.01,0,0.99
2,2,0.635,0,0.365
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.077,0,0.923
3,2,0.9375,0,0.0625
3,3,1,0,0
3,4,1,0,0
4,1,0.0215,0,0.9785
4,2,0.8295,0,0.1705
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0075,0,0.9925
5,3,0.938,0,0.062
5,4,1,0,0
6,1,0,0.066,0.934
6,2,0,0.1375,0.8625
6,3,0.042,0.2785,0.6795
6,4,0.607,0.3505,0.0425
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
