y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.399,0,0.601
1,3,0.9955,0,0.0045
1,4,1,0,0
2,1,0.285,0,0.715
2,2,0.9915,0,0.0085
2,3,1,0,0
2,4,1,0,0
3,1,0.857,0,0.143
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.859,0,0.141
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.1045,0,0.8955
5,2,0.965,0,0.035
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.062,0.036,0.902
6,3,0.942,0.052,0.006
6,4,0.948,0.052,0
7,1,0,0.6015,0.3985
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.263,0.737
8,2,0,0.972,0.028
8,3,0,1,0
8,4,0,1,0
9,1,0,0.7035,0.2965
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0095,0.9905
10,2,0,0.635,0.365
10,3,0,0.9875,0.0125
10,4,0,1,0
