y,fzone,punt,kick,gofor
1,1,0.608,0,0.392
1,2,0.993,0,0.007
1,3,1,0,0
1,4,1,0,0
2,1,0.156,0,0.844
2,2,0.867,0,0.133
2,3,0.999,0,0.001
2,4,1,0,0
3,1,0.1765,0,0.8235
3,2,0.899,0,0.101
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0.028,0,0.972
4,2,0.6845,0,0.3155
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0.001,0,0.999
5,2,0.3785,0,0.6215
5,3,0.9975,0,0.0025
5,4,1,0,0
6,1,0,0,1
6,2,0.029,0,0.971
6,3,0.9205,0,0.0795
6,4,1,0,0
7,1,0,0,1
7,2,0,0,1
7,3,0.068,0,0.932
7,4,0.8855,0,0.1145
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
