y,fzone,punt,kick,gofor
1,1,0.7875,0,0.2125
1,2,0.999,0,0.001
1,3,1,0,0
1,4,1,0,0
2,1,0.298,0,0.702
2,2,0.9465,0,0.0535
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.2515,0,0.7485
3,2,0.934,0,0.066
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0.015,0,0.985
4,2,0.534,0,0.466
4,3,0.9965,0,0.0035
4,4,1,0,0
5,1,0,0,1
5,2,0.041,0,0.959
5,3,0.9035,0,0.0965
5,4,0.9995,0,0.0005
6,1,0,0.0685,0.9315
6,2,0,0.1375,0.8625
6,3,0.1735,0.2605,0.566
6,4,0.6785,0.3115,0.01
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
