y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3025,0,0.6975
1,3,0.9915,0,0.0085
1,4,1,0,0
2,1,0.2195,0,0.7805
2,2,0.9855,0,0.0145
2,3,1,0,0
2,4,1,0,0
3,1,0.8045,0,0.1955
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.83,0,0.17
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0895,0,0.9105
5,2,0.948,0,0.052
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.063,0.0335,0.9035
6,3,0.9425,0.0485,0.009
6,4,0.9515,0.0485,0
7,1,0,0.5065,0.4935
7,2,0,0.988,0.012
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2005,0.7995
8,2,0,0.9485,0.0515
8,3,0,1,0
8,4,0,1,0
9,1,0,0.632,0.368
9,2,0,0.996,0.004
9,3,0,1,0
9,4,0,1,0
10,1,0,0.004,0.996
10,2,0,0.5385,0.4615
10,3,0,0.9785,0.0215
10,4,0,0.999,0.001
